,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
0,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2017-07-31
55,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #1030: Bytová politika hl. m. Prahy,1.25,,2017-07-28
56,Praha,Jakub Michálek,Administrativa,Úkol #1977: Výběrová řízení na placená místa,1.5,,2017-07-28
57,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Naše žádost #6408: Žádost – využití lamp veřejného osvětlení v souladu s usnesením RHMP č. 815.,1.3,,2017-07-28
77,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2017-07-27
78,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #7223: Schůzka s panem Bitnerem,0.5,,2017-07-27
79,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,5.0,,2017-07-27
97,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #7222: Návštěva odboru sportu,3.75,,2017-07-26
98,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #2353: Fotografování,1.0,,2017-07-26
124,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Dlouhodobý úkol #299: Úklid a údržba kanceláře,1.0,,2017-07-25
125,Pražská kampaň - sněmovní volby 2017,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #6495: Schůze volebního štábu,6.33,,2017-07-25
148,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #7221: Schůzka s Danem Pechou,2.66,,2017-07-24
174,Pražská kampaň - sněmovní volby 2017,Jakub Michálek,Schůzky,Úkol #6503: Outdoor kampaň (plakáty),2.0,,2017-07-22
179,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #2654: Promlčení nároku na náhradu škody v kauze Škodova paláce,0.75,,2017-07-21
180,parlamentní tým,Jakub Michálek,Schůzky,Úkol #3379: Program pro sněmovní volby 2017,1.5,,2017-07-21
181,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #7220: Schůzka s Vojtěchem Frantou a Tomášem Ctiborem,4.5,,2017-07-21
182,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Úkol #1030: Bytová politika hl. m. Prahy,3.5,,2017-07-21
190,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.58,,2017-07-20
191,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.3,,2017-07-20
192,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2017-07-20
193,technický odbor,Jakub Michálek,Administrativa,Podání #6776: Nasazení CRM,1.5,,2017-07-20
194,Republikový výbor,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #6210: Oznámení vyplývající z Volebního řádu,2.0,,2017-07-20
195,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #165: Mediální výstupy,0.5,,2017-07-20
222,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.8,,2017-07-19
223,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2017-07-19
224,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #3885: Novela zákona o svobodném přístupu k informacím,2.5,,2017-07-19
225,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #165: Mediální výstupy,2.0,,2017-07-19
226,zastupitelstvo hl. m. Prahy,Jakub Michálek,Telefon,Dlouhodobý úkol #598: Telefonická komunikace,1.0,,2017-07-19
