,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
48,zastupitelstvo hl. m. Prahy,Adam Zábranský,Administrativa,Dlouhodobý úkol #237: Spisová služba,2.45,,2016-12-29
80,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Úkol #4586: Aplikace pro poskytování informací,1.7,,2016-12-28
118,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Úkol #4586: Aplikace pro poskytování informací,1.2,,2016-12-26
122,zastupitelstvo hl. m. Prahy,Adam Zábranský,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.25,,2016-12-26
136,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Návrh #4507: Zpřístupnění Smetanova poloostrova,0.6,,2016-12-23
147,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Úkol #2360: Vrtbovská zahrada,0.5,,2016-12-22
176,zastupitelstvo hl. m. Prahy,Adam Zábranský,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.85,,2016-12-21
177,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4660: Žádost o informace – Software na Úpravně vody Želivka,0.5,,2016-12-21
178,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Naše žádost #1392: Odměny v PP Servis a distribuce,0.75,,2016-12-21
179,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4654: Žádost o informace - podnájemní smlouvy Václavské náměstí 43,0.85,,2016-12-21
180,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Programový cíl #105: Podněty občanů,1.5,,2016-12-21
183,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4575: Kontrola dodržování zákona o registru smluv pražskými organizacemi,2.2,,2016-12-21
185,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4566: Žádost o informace – odměny správcovským firmám,0.35,,2016-12-21
210,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #1243: Nakládání městských částí se svěřeným majetkem,0.75,,2016-12-20
211,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Programový cíl #105: Podněty občanů,0.85,,2016-12-20
212,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Úkol #172: Personální mapa,0.7,,2016-12-20
213,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.85,,2016-12-20
242,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #4663: Podnět ohledně chobotnice ČSSD,2.85,,2016-12-19
243,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Dlouhodobý úkol #4352: Jednání klubu 2016a,2.25,,2016-12-19
244,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #1243: Nakládání městských částí se svěřeným majetkem,1.2,,2016-12-19
245,právní tým,Adam Zábranský,Příprava dokumentu,Úkol #4342: Výběrové řízení - členové právního týmu,1.8,,2016-12-19
310,právní tým,Adam Zábranský,Studium podkladů,Úkol #4342: Výběrové řízení - členové právního týmu,1.35,,2016-12-16
311,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Naše žádost #4566: Žádost o informace – odměny správcovským firmám,0.75,,2016-12-16
331,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Úkol #4529: Zasedání zastupitelstva 15. 12. 2016,0.5,,2016-12-15
332,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,5.75,a) účast na zasedání Zastupitelstva,2016-12-15
333,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Úkol #4529: Zasedání zastupitelstva 15. 12. 2016,2.6,a) účast na zasedání Zastupitelstva,2016-12-15
334,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #4529: Zasedání zastupitelstva 15. 12. 2016,0.25,,2016-12-15
352,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Naše žádost #4122: Podnět k ÚOOÚ na Holubáře,0.35,,2016-12-14
353,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4575: Kontrola dodržování zákona o registru smluv pražskými organizacemi,0.85,,2016-12-14
361,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Úkol #4350: Příručka (wiki) pro zastupitele (krajské a obecní),1.1,,2016-12-14
362,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Programový cíl #105: Podněty občanů,0.75,,2016-12-14
363,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Úkol #4585: Restaurace na Náměstí Franze Kafky,0.5,,2016-12-14
382,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4575: Kontrola dodržování zákona o registru smluv pražskými organizacemi,0.5,,2016-12-13
383,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #1243: Nakládání městských částí se svěřeným majetkem,1.5,,2016-12-13
384,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4662: Podnět TCP ohledně pronájmů,1.65,,2016-12-13
391,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Úkol #4350: Příručka (wiki) pro zastupitele (krajské a obecní),0.5,,2016-12-13
392,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Programový cíl #105: Podněty občanů,0.75,,2016-12-13
393,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Úkol #4585: Restaurace na Náměstí Franze Kafky,0.4,,2016-12-13
394,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #4538: Podnět k vyřešení nežádoucí situace v oblasti pronajímání bytů a nebytových prostor,0.35,,2016-12-13
404,právní tým,Adam Zábranský,Jednání,Úkol #4342: Výběrové řízení - členové právního týmu,3.0,,2016-12-12
405,právní tým,Adam Zábranský,Cesta,Úkol #4342: Výběrové řízení - členové právního týmu,0.5,,2016-12-12
