,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
13,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,,0.5,,2017-06-30
14,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Naše žádost #5882: Žádost o informace – granty MŠMT,0.75,,2017-06-30
68,Pražská kampaň - sněmovní volby 2017,Ondřej Profant,Školení a sebevzdělávání,Dlouhodobý úkol #6519: PR a prezentace pražské kampaně,1.0,,2017-06-28
69,Pražská kampaň - sněmovní volby 2017,Ondřej Profant,Cesta,,0.5,,2017-06-28
70,Pražská kampaň - sněmovní volby 2017,Ondřej Profant,Mediální výstupy,Dlouhodobý úkol #6519: PR a prezentace pražské kampaně,1.5,,2017-06-28
149,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2017-06-25
242,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #1206: Oddávání,0.5,i) přijímání prohlášení o uzavření manželství,2017-06-20
243,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #1206: Oddávání,1.0,,2017-06-20
275,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #1206: Oddávání,2.0,,2017-06-19
276,Městské části Prahy,Ondřej Profant,Telefon,Úkol #6839: Praha 1,1.0,,2017-06-19
277,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #3260: Schůzka s Patrikem Nacherem ohledně otevřených zdrojů vzdělávání,0.5,,2017-06-19
320,Městské části Prahy,Ondřej Profant,Schůzky,Úkol #2001: Praha 7,1.0,,2017-06-16
333,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,,0.5,,2017-06-15
334,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #6678: Zasedání zastupitelstva 15. 6. 2017,14.75,a) účast na zasedání Zastupitelstva,2017-06-15
353,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #6678: Zasedání zastupitelstva 15. 6. 2017,2.0,,2017-06-14
384,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #6837: Schůzka s Gabrielou Sedláčkovou,1.0,,2017-06-13
387,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-06-13
388,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Úkol #6678: Zasedání zastupitelstva 15. 6. 2017,2.5,,2017-06-13
389,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.0,,2017-06-13
390,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.5,,2017-06-13
535,Městské části Prahy,Ondřej Profant,Studium podkladů,Úkol #1380: Web Prahy 7,1.0,,2017-06-06
567,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #4830: Jednání klubu v roce 2017,1.5,,2017-06-05
607,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,2.5,,2017-06-04
619,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.0,,2017-06-03
621,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),4.0,,2017-06-03
632,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Dlouhodobý úkol #226: Automobilová doprava,0.5,,2017-06-02
633,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.0,,2017-06-02
634,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #3260: Schůzka s Patrikem Nacherem ohledně otevřených zdrojů vzdělávání,1.25,,2017-06-02
635,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.5,,2017-06-02
636,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),3.0,,2017-06-02
665,Pražská kampaň - sněmovní volby 2017,Ondřej Profant,Vývoj software,Úkol #6194: Zajistit výpůjčku sloupů veřejného osvětlení a veřejných prostranství,1.25,,2017-06-01
666,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),2.0,,2017-06-01
667,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #6836: Schůzka s Jiří Malina,1.0,,2017-06-01
675,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-06-01
676,zastupitelstvo hl. m. Prahy,Ondřej Profant,Školení a sebevzdělávání,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.5,,2017-06-01
