,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
20,zastupitelstvo hl. m. Prahy,Adam Zábranský,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.5,,2017-02-28
21,zastupitelstvo hl. m. Prahy,Adam Zábranský,Přednáška a popularizace,Dlouhodobý úkol #2907: Informování veřejnosti,2.0,,2017-02-28
22,zastupitelstvo hl. m. Prahy,Adam Zábranský,Přednáška a popularizace,Dlouhodobý úkol #2907: Informování veřejnosti,1.0,,2017-02-28
120,parlamentní tým,Adam Zábranský,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,2.0,strana,2017-02-27
121,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Dlouhodobý úkol #182: Jednání klubu,1.0,,2017-02-27
174,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),0.75,,2017-02-26
228,parlamentní tým,Adam Zábranský,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,2.0,strana,2017-02-25
261,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #159: Majetková přiznání,0.25,,2017-02-24
322,zastupitelstvo hl. m. Prahy,Adam Zábranský,Diskuse,Úkol #5368: Zasedání zastupitelstva dne 23. 2. 2017,0.4,,2017-02-23
323,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Úkol #5368: Zasedání zastupitelstva dne 23. 2. 2017,8.15,a) účast na zasedání Zastupitelstva,2017-02-23
386,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #237: Spisová služba,1.25,,2017-02-22
387,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",0.85,c) účast na jednání výborů Zastupitelstva,2017-02-22
397,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #5368: Zasedání zastupitelstva dne 23. 2. 2017,3.75,,2017-02-22
435,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",0.5,,2017-02-21
436,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Programový cíl #105: Podněty občanů,1.0,,2017-02-21
498,parlamentní tým,Adam Zábranský,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,2.0,strana,2017-02-20
499,parlamentní tým,Adam Zábranský,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,4.4,strana,2017-02-20
629,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-02-17
633,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),0.5,,2017-02-17
