,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
44,Senátní tým,Vít Šimral,Administrativa,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,4.0,,2018-09-28
74,Senátní tým,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,2.5,,2018-09-27
232,Senátní tým,Vít Šimral,Fyzické práce,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,4.5,,2018-09-24
286,Senátní tým,Vít Šimral,Administrativa,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,3.0,,2018-09-21
463,Senátní tým,Vít Šimral,Vývoj software,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,4.0,,2018-09-17
503,Senátní tým,Vít Šimral,Fyzické práce,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,4.5,,2018-09-15
596,Senátní tým,Vít Šimral,Mediální výstupy,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,3.5,,2018-09-12
659,Senátní tým,Vít Šimral,Administrativa,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,2.0,,2018-09-11
705,Senátní tým,Vít Šimral,Fyzické práce,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,6.0,,2018-09-10
808,Senátní tým,Vít Šimral,Schůzky,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,5.0,,2018-09-06
902,Senátní tým,Vít Šimral,Fyzické práce,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,4.5,,2018-09-04
1046,Senátní tým,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #3454: Koordinace senátorů a senátních voleb 2018,4.0,,2018-09-01
