,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
41,republikový výbor,Jakub Michálek,Příprava dokumentu,Podání #3383: Organizační řád a zjednodušení vnitřních předpisů,5.0,,2016-12-29
72,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2016-12-28
73,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2016-12-28
155,personální odbor,Jakub Michálek,E-mail,Úkol #4276: Newsletter,2.5,,2016-12-21
191,zastupitelstvo hl. m. Prahy,Jakub Michálek,Školení a sebevzdělávání,Dlouhodobý úkol #693: Sebevzdělávání,4.0,,2016-12-20
192,Středočeský kraj,Jakub Michálek,Příprava dokumentu,Úkol #4403: Sestavení rozpočtu na rok 2017,0.5,,2016-12-20
193,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-12-20
194,technický odbor,Jakub Michálek,Schůzky,Úkol #3813: Spuštění první verze nového celostranického webu (pirati.cz),1.0,,2016-12-20
227,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Naše žádost #4634: Podnět k superholdingu,3.5,,2016-12-19
228,zastupitelstvo hl. m. Prahy,Jakub Michálek,Školení a sebevzdělávání,Dlouhodobý úkol #693: Sebevzdělávání,1.5,,2016-12-19
229,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.16,,2016-12-19
230,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Dlouhodobý úkol #4352: Jednání klubu 2016a,2.5,,2016-12-19
289,personální odbor,Jakub Michálek,Školení a sebevzdělávání,Úkol #4545: Školení koordinátorů a krajských předsednictev,20.0,,2016-12-17
303,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #237: Spisová služba,0.5,,2016-12-16
304,personální odbor,Jakub Michálek,Příprava dokumentu,Úkol #4545: Školení koordinátorů a krajských předsednictev,2.5,,2016-12-16
324,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #4529: Zasedání zastupitelstva 15. 12. 2016,0.5,,2016-12-15
325,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #4529: Zasedání zastupitelstva 15. 12. 2016,8.5,a) účast na zasedání Zastupitelstva,2016-12-15
345,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2016-12-14
346,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #651: Kauza Veolia,0.75,,2016-12-14
347,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #3885: Novela zákona o svobodném přístupu k informacím,0.5,,2016-12-14
348,republikový výbor,Jakub Michálek,Příprava dokumentu,Úkol #3461: Rozpočet 2017,0.75,,2016-12-14
349,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Programový cíl #279: Kontakt s občany,1.0,,2016-12-14
350,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Dlouhodobý úkol #1973: Vedení zastupitelského klubu,1.25,,2016-12-14
