,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
1,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-09-30
31,zastupitelstvo hl. m. Prahy,Vít Šimral,Studium podkladů,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-09-29
108,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,9.0,,2018-09-26
187,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,7.0,,2018-09-25
231,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-09-24
287,zastupitelstvo hl. m. Prahy,Vít Šimral,Přednáška a popularizace,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-09-21
344,zastupitelstvo hl. m. Prahy,Vít Šimral,Přednáška a popularizace,Dlouhodobý úkol #9961: Stínové zástupcování,8.0,,2018-09-20
376,zastupitelstvo hl. m. Prahy,Vít Šimral,Přednáška a popularizace,Dlouhodobý úkol #9961: Stínové zástupcování,8.0,,2018-09-19
406,zastupitelstvo hl. m. Prahy,Vít Šimral,Přednáška a popularizace,Dlouhodobý úkol #9961: Stínové zástupcování,7.5,,2018-09-18
464,zastupitelstvo hl. m. Prahy,Vít Šimral,Mediální výstupy,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-09-17
493,zastupitelstvo hl. m. Prahy,Vít Šimral,Administrativa,Dlouhodobý úkol #9961: Stínové zástupcování,2.5,,2018-09-16
502,zastupitelstvo hl. m. Prahy,Vít Šimral,Fyzické práce,Dlouhodobý úkol #9961: Stínové zástupcování,4.0,,2018-09-15
556,zastupitelstvo hl. m. Prahy,Vít Šimral,Přednáška a popularizace,Dlouhodobý úkol #9961: Stínové zástupcování,5.0,,2018-09-13
660,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-09-11
752,zastupitelstvo hl. m. Prahy,Vít Šimral,Fyzické práce,Dlouhodobý úkol #9961: Stínové zástupcování,7.0,,2018-09-08
772,zastupitelstvo hl. m. Prahy,Vít Šimral,Vývoj software,Dlouhodobý úkol #9961: Stínové zástupcování,10.0,,2018-09-07
843,zastupitelstvo hl. m. Prahy,Vít Šimral,Studium podkladů,Dlouhodobý úkol #9961: Stínové zástupcování,5.0,,2018-09-05
1001,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,11.0,,2018-09-03
1045,zastupitelstvo hl. m. Prahy,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #9961: Stínové zástupcování,2.0,,2018-09-01
