,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
0,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.33,,2016-11-30
1,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #4514: Mediální výstupy celostátní,2.0,,2016-11-30
2,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Příprava dokumentu,Programový cíl #112: Jednotný systém parkování,0.33,,2016-11-30
3,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #806: Výbor pro územní rozvoj a územní plán,0.33,,2016-11-30
34,mediální odbor,Mikuláš Ferjenčík,Studium podkladů,Dlouhodobý úkol #4514: Mediální výstupy celostátní,1.0,,2016-11-29
35,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Diskuse,Dlouhodobý úkol #2612: Zastupitelská úterý za rok 2016,0.75,,2016-11-29
36,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Programový cíl #112: Jednotný systém parkování,2.5,,2016-11-29
37,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Příprava dokumentu,Programový cíl #112: Jednotný systém parkování,2.0,,2016-11-29
38,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Příprava dokumentu,Dlouhodobý úkol #806: Výbor pro územní rozvoj a územní plán,1.5,,2016-11-29
68,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.33,,2016-11-28
69,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Úkol #565: rešerše plánů zvývajících stran prezentovaných v médiích,0.5,,2016-11-28
70,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.25,,2016-11-28
71,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.5,,2016-11-28
72,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Příprava dokumentu,Programový cíl #112: Jednotný systém parkování,1.0,,2016-11-28
73,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.5,,2016-11-28
74,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-11-28
75,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Diskuse,Programový cíl #112: Jednotný systém parkování,2.5,,2016-11-28
117,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,5.5,a) účast na zasedání Zastupitelstva,2016-11-25
136,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,2.0,,2016-11-24
137,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,1.0,,2016-11-24
138,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,10.0,a) účast na zasedání Zastupitelstva,2016-11-24
139,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,2.0,,2016-11-24
157,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2016-11-23
158,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,"Dlouhodobý úkol #805: Výbor pro kulturu, památkovou péči, výstavnictví, cestovní ruch a zahraniční vztahy",1.0,c) účast na jednání výborů Zastupitelstva,2016-11-23
159,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.25,,2016-11-23
160,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,2.5,,2016-11-23
161,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,2.0,,2016-11-23
180,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.25,,2016-11-22
181,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,1.25,,2016-11-22
182,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.33,,2016-11-22
183,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Přednáška a popularizace,Dlouhodobý úkol #2612: Zastupitelská úterý za rok 2016,1.0,,2016-11-22
184,mediální odbor,Mikuláš Ferjenčík,Příprava dokumentu,Dlouhodobý úkol #4514: Mediální výstupy celostátní,0.75,,2016-11-22
185,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.25,,2016-11-22
186,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2016-11-22
187,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Sociální sítě,Dlouhodobý úkol #165: Mediální výstupy,0.33,,2016-11-22
188,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2016-11-22
189,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #4514: Mediální výstupy celostátní,1.0,,2016-11-22
190,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Sociální sítě,Dlouhodobý úkol #165: Mediální výstupy,0.33,,2016-11-22
191,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.33,,2016-11-22
227,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,"Dlouhodobý úkol #2876: Facebook - nový obsah, sdílení",0.25,,2016-11-21
228,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Úkol #4406: Zasedání zastupitelstva dne 24. 11. 2016,0.75,,2016-11-21
229,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.5,,2016-11-21
230,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Sociální sítě,Dlouhodobý úkol #165: Mediální výstupy,0.33,,2016-11-21
231,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2016-11-21
232,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2016-11-21
233,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2016-11-21
234,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Dlouhodobý úkol #4352: Jednání klubu 2016a,2.0,,2016-11-21
277,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Úkol #4407: Rozpočet hl. m. Prahy 2017,6.0,,2016-11-18
295,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,Programový cíl #111: Omezení reklamy,1.5,,2016-11-16
296,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,Úkol #2975: Metropolitní plán (nový územní plán),0.75,,2016-11-16
297,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.25,,2016-11-16
298,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #4514: Mediální výstupy celostátní,0.5,,2016-11-16
299,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.75,,2016-11-16
300,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #165: Mediální výstupy,0.33,,2016-11-16
301,mediální odbor,Mikuláš Ferjenčík,Sociální sítě,"Dlouhodobý úkol #2876: Facebook - nový obsah, sdílení",0.5,,2016-11-16
324,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,"Dlouhodobý úkol #2876: Facebook - nový obsah, sdílení",0.5,,2016-11-15
325,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Programový cíl #105: Podněty občanů,0.33,,2016-11-15
326,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,"Dlouhodobý úkol #804: Výbor pro dopravu (doprava, dopravní)",0.75,,2016-11-15
327,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,"Dlouhodobý úkol #804: Výbor pro dopravu (doprava, dopravní)",1.5,,2016-11-15
328,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,Dlouhodobý úkol #4230: Silniční okruh kolem Prahy (SOKP),1.0,,2016-11-15
354,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.15,,2016-11-14
355,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-11-14
356,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.5,,2016-11-14
357,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #4514: Mediální výstupy celostátní,0.5,,2016-11-14
358,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.75,,2016-11-14
359,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,0.75,,2016-11-14
360,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.85,,2016-11-14
361,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Dlouhodobý úkol #2590: Jednání klubu 2016,1.66,,2016-11-14
410,mediální odbor,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #4514: Mediální výstupy celostátní,0.5,,2016-11-11
411,mediální odbor,Mikuláš Ferjenčík,Schůzky,Dlouhodobý úkol #4514: Mediální výstupy celostátní,1.25,,2016-11-11
412,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,3.5,,2016-11-11
416,mediální odbor,Mikuláš Ferjenčík,Administrativa,Dlouhodobý úkol #2817: Organizace a administrativa,1.0,,2016-11-10
