,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
60,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),3.0,,2018-03-29
211,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,Úkol #1558: Web hlavního města Prahy,4.0,,2018-03-24
212,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Podání #10058: Z-6153 k záměru odboru INF MHMP na realizaci veřejné zakázky ""Zajištění maintenance programového vybavení spisové služby a jejich modulů v rámci HMP""",5.0,,2018-03-24
213,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Úkol #9682: Z-6038 k záměru odboru INF MHMP na realizaci veřejné zakázky ""Bezpečné sítové prostředí""",5.0,,2018-03-24
214,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,Úkol #9953: Zasedání zastupitelstva 22. 3. 2018,12.0,a) účast na zasedání Zastupitelstva,2018-03-24
548,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",2.0,c) účast na jednání výborů Zastupitelstva,2018-03-13
642,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Úkol #9682: Z-6038 k záměru odboru INF MHMP na realizaci veřejné zakázky ""Bezpečné sítové prostředí""",1.0,,2018-03-09
645,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.0,,2018-03-09
752,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Mediální výstupy,Úkol #9735: „Vybudování datového centra DC5 a zvýšení dostupnosti poskytovaných služeb“,0.5,,2018-03-06
785,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Úkol #9735: „Vybudování datového centra DC5 a zvýšení dostupnosti poskytovaných služeb“,2.0,,2018-03-05
