,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
26,zastupitelstvo hl. m. Prahy,Jakub Michálek,Vývoj software,Úkol #2099: Výkaz odměn zastupitele,4.5,,2016-08-31
33,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2016-08-31
34,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-08-31
35,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #3354: Zveřejňování informací dle vyhlášky č. 442/2006 Sb. příspěvkovými organizacemi,0.5,,2016-08-31
53,zastupitelstvo hl. m. Prahy,Jakub Michálek,Vývoj software,Úkol #2099: Výkaz odměn zastupitele,5.0,,2016-08-30
60,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-08-30
71,zastupitelstvo hl. m. Prahy,Jakub Michálek,Sociální sítě,Úkol #3499: Evropské fondy - základní seznámení,0.5,,2016-08-29
73,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-08-29
74,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Úkol #3499: Evropské fondy - základní seznámení,0.15,,2016-08-29
75,zastupitelstvo hl. m. Prahy,Jakub Michálek,Cesta,Úkol #3499: Evropské fondy - základní seznámení,0.2,,2016-08-29
76,zastupitelstvo hl. m. Prahy,Jakub Michálek,Školení a sebevzdělávání,Úkol #3499: Evropské fondy - základní seznámení,7.0,,2016-08-29
115,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.85,,2016-08-26
148,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #3721: Pravidla pro plakáty politických stran - veřejné osvětlení,1.95,,2016-08-25
149,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Naše žádost #3730: Slovanská epopej - postavení nové stavby,1.66,,2016-08-25
150,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,1.0,,2016-08-25
151,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,0.5,,2016-08-25
152,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,1.0,,2016-08-25
175,Praha,Jakub Michálek,Diskuse,Úkol #2635: Videotým,0.75,,2016-08-24
176,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Úkol #3592: Konzultace k tisku na mimořádné zastupitelstvo k silnici 511,1.0,,2016-08-24
177,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #3721: Pravidla pro plakáty politických stran - veřejné osvětlení,1.0,,2016-08-24
178,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,1.33,,2016-08-24
210,technický odbor,Jakub Michálek,Schůzky,Úkol #3382: Webařský tým - celostátní web,2.15,,2016-08-23
211,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Naše žádost #3721: Pravidla pro plakáty politických stran - veřejné osvětlení,2.25,,2016-08-23
212,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,0.5,,2016-08-23
213,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2016-08-23
237,republikové předsednictvo,Jakub Michálek,Schůzky,Dlouhodobý úkol #3386: Fundraisingový tým,1.5,,2016-08-22
238,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-08-22
239,technický odbor,Jakub Michálek,Příprava dokumentu,Úkol #3382: Webařský tým - celostátní web,1.25,,2016-08-22
240,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #237: Spisová služba,4.5,,2016-08-22
258,administrativní odbor,Jakub Michálek,Příprava dokumentu,Úkol #3383: Byrokratický tým,0.5,,2016-08-20
259,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #3455: Žádost o informace – bakalářský diplom Milan Chovanec ,0.5,,2016-08-20
260,zastupitelstvo hl. m. Prahy,Jakub Michálek,Vývoj software,Úkol #2099: Výkaz odměn zastupitele,5.0,,2016-08-20
261,administrativní odbor,Jakub Michálek,Příprava dokumentu,Úkol #3383: Byrokratický tým,6.25,,2016-08-20
266,administrativní odbor,Jakub Michálek,Příprava dokumentu,Úkol #3383: Byrokratický tým,4.5,,2016-08-20
274,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2016-08-19
365,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,0.3,,2016-08-14
391,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.2,,2016-08-12
392,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Úkol #3570: Seznam úspěchů za roky 2014-2016,0.3,,2016-08-12
