,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
0,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2017-04-30
1,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",4.0,,2017-04-30
73,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #6417: Kauza Ekomotol,1.0,,2017-04-28
111,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #6127: Zasedání zastupitelstva dne 27. 4. 2017,7.5,a) účast na zasedání Zastupitelstva,2017-04-27
153,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.25,,2017-04-26
154,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-04-26
155,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Podání #2967: Výše nájmu v bytech,0.5,,2017-04-26
156,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,1.0,,2017-04-26
382,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2017-04-19
423,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Programový cíl #279: Kontakt s občany,3.0,,2017-04-18
424,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Programový cíl #279: Kontakt s občany,2.0,,2017-04-18
743,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-08
744,mediální odbor,Jakub Michálek,Příprava dokumentu,Úkol #2635: Videotým - zahájení týdenního vysílání,0.4,,2017-04-08
762,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-07
763,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2017-04-07
764,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Dlouhodobý úkol #237: Spisová služba,1.0,,2017-04-07
765,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Dlouhodobý úkol #1972: Vedení kanceláře zastupitelského klubu,0.5,,2017-04-07
797,zastupitelstvo hl. m. Prahy,Jakub Michálek,Přednáška a popularizace,Programový cíl #279: Kontakt s občany,1.5,,2017-04-06
798,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-06
799,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2017-04-06
800,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #4830: Jednání klubu v roce 2017,2.0,,2017-04-06
801,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Schůzka #6418: Schůzka k legalizaci konopí 6. 4. 2017,1.5,,2017-04-06
802,mediální odbor,Jakub Michálek,Příprava dokumentu,Úkol #2635: Videotým - zahájení týdenního vysílání,3.25,,2017-04-06
850,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Programový cíl #5963: Tisková konference k cyklistice 6. 4.,0.75,,2017-04-05
851,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Dlouhodobý úkol #1972: Vedení kanceláře zastupitelského klubu,0.5,,2017-04-05
895,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.58,,2017-04-04
896,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Programový cíl #279: Kontakt s občany,1.42,,2017-04-04
897,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-04
898,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Schůzka #6419: Schůzka s Ivou Červenkovou z IPR dne 4. 4. 2017,1.75,,2017-04-04
899,parlamentní tým,Jakub Michálek,Diskuse,Úkol #3885: Novela zákona o svobodném přístupu k informacím,2.75,,2017-04-04
947,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Dlouhodobý úkol #2907: Informování veřejnosti,1.5,,2017-04-03
948,zastupitelstvo hl. m. Prahy,Jakub Michálek,Školení a sebevzdělávání,Dlouhodobý úkol #693: Sebevzdělávání,0.75,,2017-04-03
949,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-03
992,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-02
993,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,1.42,,2017-04-02
