,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
31,republikové předsednictvo,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #3377: Strategický tým,1.5,strana,2016-07-27
38,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #686: Šíření informací a sdílení zkušeností,3.0,,2016-07-26
39,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-07-26
98,administrativní odbor,Jakub Michálek,Příprava dokumentu,Úkol #3383: Byrokratický tým,2.5,strana,2016-07-21
99,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Schůzka #3517: Schůzka s Martinem Gillarem,0.3,,2016-07-21
100,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #3517: Schůzka s Martinem Gillarem,1.0,,2016-07-21
101,zastupitelstvo hl. m. Prahy,Jakub Michálek,Cesta,Schůzka #3517: Schůzka s Martinem Gillarem,0.5,,2016-07-21
104,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #988: Majetková přiznání podle etického kodexu,1.5,,2016-07-21
105,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Naše žádost #988: Majetková přiznání podle etického kodexu,1.0,,2016-07-21
106,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Naše žádost #1394: Odměny v Pražské plynárenské,1.0,,2016-07-21
107,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #3516: Schůzka s Filipem Humplíkem (ODS) a Václavem Novotným (TOP09) - mimořádné zastupitelstvo,1.5,,2016-07-21
118,zastupitelstvo hl. m. Prahy,Jakub Michálek,Promeškáno,Dlouhodobý úkol #1996: Přenášení zkušeností do strany,1.0,,2016-07-20
119,zastupitelstvo hl. m. Prahy,Jakub Michálek,Přednáška a popularizace,Dlouhodobý úkol #1996: Přenášení zkušeností do strany,3.5,,2016-07-20
120,zastupitelstvo hl. m. Prahy,Jakub Michálek,Cesta,Dlouhodobý úkol #1996: Přenášení zkušeností do strany,7.0,,2016-07-20
121,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Naše žádost #1394: Odměny v Pražské plynárenské,2.33,,2016-07-20
140,zastupitelstvo hl. m. Prahy,Jakub Michálek,Administrativa,Dlouhodobý úkol #658: Administrativa,0.2,,2016-07-19
141,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Úkol #3503: Prověřit zakázku na autobusy,0.33,,2016-07-19
142,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #1973: Vedení zastupitelského klubu,1.0,,2016-07-19
143,administrativní odbor,Jakub Michálek,Příprava dokumentu,Úkol #3384: Informační tým,2.2,strana,2016-07-19
144,zastupitelstvo hl. m. Prahy,Jakub Michálek,Vývoj software,Úkol #2099: Výkaz odměn zastupitele,2.0,,2016-07-19
156,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Naše žádost #3361: Žádost o informace – smlouvy k Slovanskému domu,1.0,,2016-07-18
