,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
53,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #3209: Výbor pro evropské fondy,0.75,,2018-06-28
54,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #11562: Výstaviště Holešovice,0.75,,2018-06-28
55,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,1.0,,2018-06-28
56,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,"Naše žádost #9890: Smlouvy na Výstavišti - restaurace, PragueCon a členové představenstva",2.0,,2018-06-28
95,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Podání #12072: Nájmy v Pařížské,3.75,,2018-06-27
96,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.2,,2018-06-27
97,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Úkol #11562: Výstaviště Holešovice,0.75,,2018-06-27
144,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Podání #12072: Nájmy v Pařížské,1.0,,2018-06-26
145,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.75,,2018-06-26
146,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.0,,2018-06-26
147,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,2.35,,2018-06-26
193,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Dlouhodobý úkol #1100: Mediální komunikace,1.0,,2018-06-25
194,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,"Naše žádost #9890: Smlouvy na Výstavišti - restaurace, PragueCon a členové představenstva",1.75,,2018-06-25
195,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2018-06-25
254,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.5,,2018-06-22
278,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Podání #12072: Nájmy v Pařížské,3.75,,2018-06-21
