,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
0,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #3209: Výbor pro evropské fondy,0.5,,2018-05-31
1,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,3.0,,2018-05-31
75,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Fyzické práce,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,2.5,,2018-05-29
146,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Dlouhodobý úkol #3209: Výbor pro evropské fondy,2.0,,2018-05-27
160,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,4.0,,2018-05-26
228,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-05-24
308,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Fyzické práce,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,3.0,,2018-05-22
365,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,2.5,,2018-05-21
434,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-05-18
435,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Fyzické práce,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,2.5,,2018-05-18
473,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Fyzické práce,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,1.0,,2018-05-17
514,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #11021: Zasedání zastupitelstva 17. 5. 2018,14.5,,2018-05-17
515,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2018-05-16
516,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Úkol #11021: Zasedání zastupitelstva 17. 5. 2018,2.5,,2018-05-16
563,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-05-15
564,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,2.0,,2018-05-15
754,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,2.5,,2018-05-10
805,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-05-09
881,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,1.5,,2018-05-08
971,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-05-04
