,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
40,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,3.25,,2018-07-30
41,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Naše žádost #2328: Žádost o informace ₋ Odměny RK v Českých drahách,3.0,,2018-07-30
386,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Dlouhodobý úkol #1973: Vedení zastupitelského klubu,1.0,,2018-07-18
387,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2018-07-18
388,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.5,,2018-07-18
389,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2018-07-18
390,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.5,,2018-07-18
418,zastupitelstvo hl. m. Prahy,Adam Zábranský,Administrativa,Dlouhodobý úkol #1973: Vedení zastupitelského klubu,0.25,,2018-07-17
419,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.75,,2018-07-17
420,zastupitelstvo hl. m. Prahy,Adam Zábranský,"Foto, video a grafika",Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,2.0,,2018-07-17
421,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-07-17
450,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.5,,2018-07-16
451,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.75,,2018-07-16
452,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,1.0,,2018-07-16
453,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.15,,2018-07-16
478,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),3.0,,2018-07-15
500,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.25,,2018-07-13
501,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Úkol #8723: Budoucnost pražského mobiliáře (JCDecaux),0.6,,2018-07-13
502,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Dlouhodobý úkol #5214: Kauzy MČ Praha 1,1.0,,2018-07-13
538,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2018-07-12
539,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #5214: Kauzy MČ Praha 1,3.2,,2018-07-12
540,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.75,,2018-07-12
541,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.5,,2018-07-12
542,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,2.75,,2018-07-12
574,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Dlouhodobý úkol #5214: Kauzy MČ Praha 1,0.5,,2018-07-11
575,zastupitelstvo hl. m. Prahy,Adam Zábranský,"Foto, video a grafika",Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,1.0,,2018-07-11
576,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.25,,2018-07-11
616,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,1.0,,2018-07-10
617,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Úkol #11562: Výstaviště Holešovice,0.75,,2018-07-10
618,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-07-10
653,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,0.75,,2018-07-09
654,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,1.9,,2018-07-09
655,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Úkol #11562: Výstaviště Holešovice,0.5,,2018-07-09
656,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Úkol #11562: Výstaviště Holešovice,0.7,,2018-07-09
657,zastupitelstvo hl. m. Prahy,Adam Zábranský,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.25,,2018-07-09
658,zastupitelstvo hl. m. Prahy,Adam Zábranský,Schůzky,Úkol #11562: Výstaviště Holešovice,0.7,,2018-07-09
