,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
10,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-09-30
11,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Naše žádost #3455: Žádost o informace – bakalářský diplom Milan Chovanec ,1.0,,2016-09-30
12,administrativní odbor,Jakub Michálek,Studium podkladů,Úkol #3383: Organizační řád a zjednodušení vnitřních předpisů,1.0,,2016-09-30
13,Středočeský kraj,Jakub Michálek,Fyzické práce,Dlouhodobý úkol #3415: Pirátské listy,2.5,,2016-09-30
14,zastupitelstvo hl. m. Prahy,Jakub Michálek,Návrh software,Úkol #3814: Integrace výkazu odměn do byro,1.75,,2016-09-30
15,republikové předsednictvo,Jakub Michálek,Schůzky,Úkol #3377: Pirátská strategie,1.75,,2016-09-30
42,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #237: Spisová služba,0.5,,2016-09-29
43,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Naše žádost #3354: Zveřejňování informací dle vyhlášky č. 442/2006 Sb. příspěvkovými organizacemi,0.6,,2016-09-29
44,parlamentní tým,Jakub Michálek,Příprava dokumentu,Naše žádost #4017: Výzva ke včasné deklaraci pravidel předvolebního vysílání pro parlamentní volby 2017,1.0,,2016-09-29
45,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #3639: Kauza Škodův palác - předražený pronájem,0.75,,2016-09-29
46,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #4034: Převzetí ceny Otevřeno x Zavřeno 2016,4.0,,2016-09-29
47,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #4033: Protikorupční program,3.5,,2016-09-29
66,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #237: Spisová služba,0.25,,2016-09-28
67,parlamentní tým,Jakub Michálek,Příprava dokumentu,Naše žádost #4009: Návrh pro Ministerstvo spravedlnosti - účetní závěrky v obchodním rejstříku,3.0,,2016-09-28
68,zastupitelstvo hl. m. Prahy,Jakub Michálek,Školení a sebevzdělávání,Úkol #2547: Kniha Korupce jako parazit,2.0,,2016-09-28
74,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2016-09-27
75,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #237: Spisová služba,0.75,,2016-09-27
76,zastupitelstvo hl. m. Prahy,Jakub Michálek,Telefon,Úkol #3566: Dokončit příručku - zaměstnanecká díla,0.5,,2016-09-27
77,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #1255: Návštěva Odboru kontrolních činností (OKC) s Janem Lukešem dne 3. 4. 2015,0.4,,2016-09-27
