,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
131,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #3503: Prověřit zakázku na autobusy,2.15,,2016-07-19
198,zastupitelstvo hl. m. Prahy,Adam Zábranský,Telefon,Schůzka #3601: Schůzka s radním Procházkou o usnesení k dozorčím radám,0.2,,2016-07-15
199,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),1.5,,2016-07-15
218,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #2308: Zveřejnění faktur Magistrátu,3.0,,2016-07-14
241,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #2308: Zveřejnění faktur Magistrátu,3.0,,2016-07-13
264,zastupitelstvo hl. m. Prahy,Adam Zábranský,Jednání,Dlouhodobý úkol #182: Jednání klubu,2.0,,2016-07-12
265,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Úkol #2308: Zveřejnění faktur Magistrátu,1.1,,2016-07-12
278,zastupitelstvo hl. m. Prahy,Adam Zábranský,Školení a sebevzdělávání,Dlouhodobý úkol #680: Vzdělávání se v oblastech úzce souvisejích s prací zastupitele,1.5,,2016-07-11
301,zastupitelstvo hl. m. Prahy,Adam Zábranský,Školení a sebevzdělávání,Dlouhodobý úkol #680: Vzdělávání se v oblastech úzce souvisejích s prací zastupitele,1.5,,2016-07-10
309,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #2445: Žádost o informace ₋ odměny vedení MČ Praha 10,1.0,,2016-07-09
310,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #2529: Žádost o informace ₋ Dokumentace k působení Kleslové a České dráhy,0.6,,2016-07-09
311,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #2039: Žádost o informace ₋ odměny v Pražské energetice Holding,0.75,,2016-07-09
326,zastupitelstvo hl. m. Prahy,Adam Zábranský,Mediální výstupy,Naše žádost #3136: Žádost o informace – farmářské trhy na Praze 1,0.5,,2016-07-08
343,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Naše žádost #2039: Žádost o informace ₋ odměny v Pražské energetice Holding,2.0,,2016-07-07
366,zastupitelstvo hl. m. Prahy,Adam Zábranský,Příprava dokumentu,Úkol #2395: Usnesení zastupitelstva k transparentnímu obsazování dozorčích rad,0.75,,2016-07-06
393,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Naše žádost #2039: Žádost o informace ₋ odměny v Pražské energetice Holding,0.25,,2016-07-04
394,zastupitelstvo hl. m. Prahy,Adam Zábranský,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.25,,2016-07-04
418,zastupitelstvo hl. m. Prahy,Adam Zábranský,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),1.4,,2016-07-01
