,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
17,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Fyzické práce,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,4.0,,2018-09-29
91,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Diskuse,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,2.0,,2018-09-26
92,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Fyzické práce,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,2.0,,2018-09-26
295,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,Úkol #10690: Příprava programu pro Dopravu 2018,0.75,,2018-09-21
296,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,2.0,,2018-09-21
297,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Fyzické práce,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,2.0,,2018-09-21
298,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,4.0,,2018-09-21
396,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Schůzka #14930: Michael Pokorný,1.5,,2018-09-18
404,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Fyzické práce,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,2.0,,2018-09-18
405,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Fyzické práce,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,2.0,,2018-09-18
437,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,,3.0,,2018-09-17
505,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #10690: Příprava programu pro Dopravu 2018,0.1,,2018-09-15
506,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #10690: Příprava programu pro Dopravu 2018,2.5,,2018-09-15
507,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #14039: Odpovědi na anketu od ČTK,0.75,,2018-09-15
509,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Přednáška a popularizace,Úkol #11471: Pomoc s kampaní do Zastupitelstev 2018,5.0,,2018-09-14
543,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Přednáška a popularizace,,3.0,,2018-09-13
578,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,,4.0,,2018-09-12
