,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
8,Pražská kampaň - sněmovní volby 2017,Jakub Michálek,Školení a sebevzdělávání,Úkol #6503: Outdoor kampaň (plakáty),2.0,,2017-06-30
9,technický odbor,Jakub Michálek,Studium podkladů,Podání #6776: Nasazení CRM,1.0,,2017-06-30
10,republikové předsednictvo,Jakub Michálek,Příprava dokumentu,Úkol #6826: Schválení záměru - platba kauce na volby,0.5,,2017-06-30
11,Pražská kampaň - sněmovní volby 2017,Jakub Michálek,Administrativa,Úkol #6503: Outdoor kampaň (plakáty),1.0,,2017-06-30
12,zastupitelstvo hl. m. Prahy,Jakub Michálek,Fyzické práce,Dlouhodobý úkol #658: Administrativa,0.75,,2017-06-30
43,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Programový cíl #279: Kontakt s občany,2.0,,2017-06-29
44,Republikový výbor,Jakub Michálek,Příprava dokumentu,Podání #6545: Povolební strategie PSP,2.0,,2017-06-29
45,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,2.5,,2017-06-29
64,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #165: Mediální výstupy,5.0,,2017-06-28
65,Volební výbor,Jakub Michálek,Diskuse,Úkol #6595: Zadat jednotlivým garantům prezentaci volebního programu,1.5,,2017-06-28
66,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #4376: Úspěch ve sněmovních volbách 2017,1.0,,2017-06-28
67,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Dlouhodobý úkol #165: Mediální výstupy,1.5,,2017-06-28
97,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2017-06-27
98,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,2.0,,2017-06-27
99,zastupitelstvo hl. m. Prahy,Jakub Michálek,Přednáška a popularizace,Programový cíl #279: Kontakt s občany,1.0,h) účast na seminářích,2017-06-27
100,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Programový cíl #279: Kontakt s občany,1.5,,2017-06-27
101,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,2.0,,2017-06-27
102,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-06-27
123,Pražská kampaň - sněmovní volby 2017,Jakub Michálek,Jednání,Úkol #6503: Outdoor kampaň (plakáty),2.5,,2017-06-26
124,Pražská kampaň - sněmovní volby 2017,Jakub Michálek,Administrativa,Úkol #6199: Podat a aktualizovat kandidátní listinu,1.0,,2017-06-26
148,technický odbor,Jakub Michálek,Studium podkladů,Podání #6776: Nasazení CRM,3.0,,2017-06-25
160,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #2358: Účetnictví a rozpočet strany,7.0,,2017-06-24
161,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #4376: Úspěch ve sněmovních volbách 2017,2.0,,2017-06-24
162,technický odbor,Jakub Michálek,Studium podkladů,Podání #6776: Nasazení CRM,1.0,,2017-06-24
170,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-06-23
171,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2017-06-23
172,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,Dlouhodobý úkol #165: Mediální výstupy,3.0,,2017-06-23
173,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #2358: Účetnictví a rozpočet strany,2.0,,2017-06-23
194,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,6.25,,2017-06-22
