,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
5,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Úkol #4348: Návrh zákona - poplatek pro developery ze zhodnocení ceny pozemku při změně územního plánu,1.25,,2017-03-31
6,zastupitelstvo hl. m. Prahy,Jakub Michálek,Cesta,Úkol #2975: Metropolitní plán (nový územní plán),0.75,,2017-03-31
7,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Úkol #5811: Zasedání zastupitelstva dne 30. 3. 2017,2.0,,2017-03-31
80,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Úkol #5811: Zasedání zastupitelstva dne 30. 3. 2017,0.5,,2017-03-30
81,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #5811: Zasedání zastupitelstva dne 30. 3. 2017,10.0,a) účast na zasedání Zastupitelstva,2017-03-30
125,zastupitelstvo hl. m. Prahy,Jakub Michálek,Studium podkladů,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",2.25,,2017-03-29
126,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",2.0,c) účast na jednání výborů Zastupitelstva,2017-03-29
127,zastupitelstvo hl. m. Prahy,Jakub Michálek,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,0.75,,2017-03-29
128,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Dlouhodobý úkol #165: Mediální výstupy,1.0,,2017-03-29
175,zastupitelstvo hl. m. Prahy,Jakub Michálek,Cesta,Programový cíl #279: Kontakt s občany,2.0,,2017-03-28
176,zastupitelstvo hl. m. Prahy,Jakub Michálek,Přednáška a popularizace,Programový cíl #279: Kontakt s občany,1.5,,2017-03-28
177,zastupitelstvo hl. m. Prahy,Jakub Michálek,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2017-03-28
178,zastupitelstvo hl. m. Prahy,Jakub Michálek,Schůzky,Schůzka #5891: Schůzka s Ondřejem Mirovským k transformaci TSK,0.5,,2017-03-28
217,zastupitelstvo hl. m. Prahy,Jakub Michálek,Diskuse,Programový cíl #279: Kontakt s občany,2.25,,2017-03-27
218,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,2.0,,2017-03-27
219,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Dlouhodobý úkol #802: Finanční výbor,1.25,c) účast na jednání výborů Zastupitelstva,2017-03-27
220,zastupitelstvo hl. m. Prahy,Jakub Michálek,Příprava dokumentu,Dlouhodobý úkol #2650: Práce s videem,0.5,,2017-03-27
221,zastupitelstvo hl. m. Prahy,Jakub Michálek,Jednání,Úkol #4830: Jednání klubu v roce 2017,3.0,,2017-03-27
287,zastupitelstvo hl. m. Prahy,Jakub Michálek,Školení a sebevzdělávání,Dlouhodobý úkol #693: Sebevzdělávání,6.0,,2017-03-25
368,parlamentní tým,Jakub Michálek,Příprava dokumentu,Úkol #3379: Program pro sněmovní volby 2017,4.0,,2017-03-23
