,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
14,zastupitelstvo hl. m. Prahy,Ondřej Profant,Mediální výstupy,Dlouhodobý úkol #1853: Mediální výstupy ohledně ICT,0.5,,2016-10-31
23,zastupitelstvo hl. m. Prahy,Ondřej Profant,Telefon,Úkol #3584: Rozvoj otevřených měst,0.5,,2016-10-31
34,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.25,,2016-10-31
35,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2016-10-31
36,parlamentní tým,Ondřej Profant,Diskuse,Úkol #3379: Program pro sněmovní volby 2017,0.75,,2016-10-31
37,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Dlouhodobý úkol #2590: Jednání klubu 2016,1.5,,2016-10-31
38,technický odbor,Ondřej Profant,Diskuse,Dlouhodobý úkol #3504: Vedení technického odboru (TO),0.5,,2016-10-31
39,technický odbor,Ondřej Profant,Studium podkladů,Dlouhodobý úkol #3504: Vedení technického odboru (TO),2.25,,2016-10-31
41,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Naše žádost #4208: Žádost o informace – informační systémy MČ Praha 3,0.2,,2016-10-31
43,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Naše žádost #4221: Žádost o informace – informační systémy MČ Praha 15,0.2,,2016-10-31
44,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Naše žádost #4224: Žádost o informace – informační systémy MČ Praha 18,0.2,,2016-10-31
45,Praha,Ondřej Profant,Příprava dokumentu,Dlouhodobý úkol #1975: Vedení krajského sdružení,0.4,,2016-10-31
50,technický odbor,Ondřej Profant,Vývoj software,Úkol #3382: Webařský tým - celostátní web,1.5,,2016-10-30
58,technický odbor,Ondřej Profant,Vývoj software,Dlouhodobý úkol #3299: Aplikace pro podporu finačního odboru (FO),1.0,,2016-10-29
