,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
20,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Administrativa,Úkol #11673: Zasedání zastupitelstva 14. června 2018,5.0,,2018-06-29
244,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Administrativa,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",2.0,,2018-06-23
516,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,Úkol #11673: Zasedání zastupitelstva 14. června 2018,17.5,,2018-06-14
556,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",5.0,,2018-06-13
620,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,Úkol #11673: Zasedání zastupitelstva 14. června 2018,3.5,,2018-06-12
661,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",2.0,,2018-06-11
699,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Úkol #11673: Zasedání zastupitelstva 14. června 2018,4.0,,2018-06-10
715,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Úkol #11673: Zasedání zastupitelstva 14. června 2018,4.0,,2018-06-09
759,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.0,,2018-06-07
851,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.0,,2018-06-05
929,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Naše žádost #9590: Žádost o informace – odpadové hospodářství za poslední 4 roky,1.5,,2018-06-03
942,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.0,,2018-06-02
