,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
65,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Příprava dokumentu,Úkol #963: Smart Cities,2.5,,2018-04-27
96,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #10507: Zasedání zastupitelstva 26. 4. 2018,5.5,,2018-04-26
141,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Úkol #10507: Zasedání zastupitelstva 26. 4. 2018,1.5,,2018-04-25
194,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,2.0,,2018-04-24
195,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Úkol #10507: Zasedání zastupitelstva 26. 4. 2018,1.5,,2018-04-24
249,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Příprava dokumentu,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2018-04-23
250,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Úkol #8874: Městský majetkový holding (superholding),0.5,,2018-04-23
299,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,3.0,,2018-04-22
300,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Úkol #8874: Městský majetkový holding (superholding),0.5,,2018-04-22
321,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,5.0,,2018-04-21
330,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Fyzické práce,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,3.0,,2018-04-20
331,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2018-04-20
371,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,"Úkol #2707: Městský radiový systém (MRS, TETRA)",1.5,,2018-04-19
431,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-04-18
432,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #8752: Tetra,2.5,,2018-04-18
433,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #3635: Dopravní podnik - seznámení se s fungováním a povšechná kontrola,1.0,,2018-04-18
490,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-04-17
491,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Školení a sebevzdělávání,Úkol #8752: Tetra,1.5,,2018-04-17
548,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,2.5,,2018-04-16
549,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,2.0,,2018-04-16
643,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2018-04-13
676,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #3209: Výbor pro evropské fondy,0.5,,2018-04-12
725,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Dlouhodobý úkol #3209: Výbor pro evropské fondy,2.0,,2018-04-11
775,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #963: Smart Cities,1.0,,2018-04-10
776,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-04-10
777,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Dlouhodobý úkol #3209: Výbor pro evropské fondy,2.5,,2018-04-10
778,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #8752: Tetra,3.0,,2018-04-10
835,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Dlouhodobý úkol #658: Administrativa,1.0,,2018-04-09
836,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Programový cíl #117: Metro D,4.0,,2018-04-09
885,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #963: Smart Cities,1.5,,2018-04-08
905,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Fyzické práce,Dlouhodobý úkol #8722: Úspěch v pražských komunálních volbách 2018,2.0,,2018-04-07
922,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #304: Komunikace s občany,0.5,,2018-04-06
946,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2018-04-05
995,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),1.0,,2018-04-04
1076,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-04-02
1090,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Administrativa,Dlouhodobý úkol #658: Administrativa,2.5,,2018-04-02
