,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
81,zastupitelstvo hl. m. Prahy,Ondřej Profant,Školení a sebevzdělávání,Dlouhodobý úkol #4313: Tématické IT konference,6.0,,2017-04-28
115,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #6127: Zasedání zastupitelstva dne 27. 4. 2017,1.0,,2017-04-27
116,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #6127: Zasedání zastupitelstva dne 27. 4. 2017,0.25,,2017-04-27
117,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #6127: Zasedání zastupitelstva dne 27. 4. 2017,8.75,a) účast na zasedání Zastupitelstva,2017-04-27
157,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Dlouhodobý úkol #6247: Datové centrum DC04,0.5,,2017-04-26
165,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.0,,2017-04-26
194,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.5,,2017-04-25
201,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.0,d) účast na jednání komisí Rady,2017-04-25
202,Praha,Ondřej Profant,Jednání,Dlouhodobý úkol #2575: Schůze krajského předsednictva,1.0,,2017-04-25
203,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Dlouhodobý úkol #310: Pirátské úterky,1.5,,2017-04-25
239,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2017-04-24
315,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Podání #6249: Schůzka s Gordic,1.5,,2017-04-21
316,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #6248: Schůzka s Martinem Šebkem,1.0,,2017-04-21
348,Městské části Prahy,Ondřej Profant,Schůzky,Schůzka #5922: Schůzka s Gabrielou Sedláčkovou,0.5,,2017-04-20
349,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Úkol #6127: Zasedání zastupitelstva dne 27. 4. 2017,2.0,,2017-04-20
350,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Dlouhodobý úkol #674: Výbor pro správu majetku a majetkové podíly (majetek),1.0,c) účast na jednání výborů Zastupitelstva,2017-04-20
351,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Dlouhodobý úkol #674: Výbor pro správu majetku a majetkové podíly (majetek),1.5,,2017-04-20
352,zastupitelstvo hl. m. Prahy,Ondřej Profant,Mediální výstupy,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.5,,2017-04-20
390,Praha,Ondřej Profant,Jednání,Dlouhodobý úkol #2575: Schůze krajského předsednictva,1.5,,2017-04-19
392,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #1565: Schůzka s IDC,1.25,,2017-04-19
393,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.5,,2017-04-19
432,zastupitelstvo hl. m. Prahy,Ondřej Profant,Fyzické práce,Dlouhodobý úkol #310: Pirátské úterky,1.0,,2017-04-18
538,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Dlouhodobý úkol #6247: Datové centrum DC04,1.25,,2017-04-13
577,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Úkol #5665: Datová platforma,0.75,,2017-04-12
579,Městské části Prahy,Ondřej Profant,Schůzky,Úkol #2001: Praha 7,1.0,,2017-04-12
580,Městské části Prahy,Ondřej Profant,Schůzky,Úkol #2001: Praha 7,1.0,,2017-04-12
581,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),1.0,,2017-04-12
611,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Dlouhodobý úkol #6247: Datové centrum DC04,1.0,,2017-04-11
621,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Dlouhodobý úkol #310: Pirátské úterky,1.0,,2017-04-11
622,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Dlouhodobý úkol #310: Pirátské úterky,0.5,,2017-04-11
623,zastupitelstvo hl. m. Prahy,Ondřej Profant,Mediální výstupy,Dlouhodobý úkol #1853: Mediální výstupy ohledně ICT,1.0,,2017-04-11
624,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-04-11
625,Městské části Prahy,Ondřej Profant,Schůzky,Úkol #2001: Praha 7,1.0,,2017-04-11
626,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #5665: Datová platforma,2.5,,2017-04-11
675,zastupitelstvo hl. m. Prahy,Ondřej Profant,Telefon,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),0.5,,2017-04-10
676,zastupitelstvo hl. m. Prahy,Ondřej Profant,Mediální výstupy,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.5,,2017-04-10
677,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Dlouhodobý úkol #1853: Mediální výstupy ohledně ICT,1.0,,2017-04-10
678,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #4830: Jednání klubu v roce 2017,2.0,,2017-04-10
774,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-04-07
775,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),2.0,,2017-04-07
811,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Úkol #3269: Rozvoj celopražských otevřených dat (opendata),0.5,,2017-04-06
812,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Schůzka #5970: Schůzka s Juraj Hosták,0.4,,2017-04-06
836,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #5970: Schůzka s Juraj Hosták,1.0,,2017-04-06
845,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #4830: Jednání klubu v roce 2017,2.0,,2017-04-06
846,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Programový cíl #5963: Tisková konference k cyklistice 6. 4.,1.0,,2017-04-06
847,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Programový cíl #5963: Tisková konference k cyklistice 6. 4.,1.0,,2017-04-06
874,Praha,Ondřej Profant,Diskuse,Dlouhodobý úkol #2575: Schůze krajského předsednictva,0.5,,2017-04-05
875,zastupitelstvo hl. m. Prahy,Ondřej Profant,Příprava dokumentu,Programový cíl #113: Alternativní způsoby dopravy,0.5,,2017-04-05
877,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Schůzka #5961: Schůzka s Tomáš Sunegha,0.5,,2017-04-05
878,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #5961: Schůzka s Tomáš Sunegha,1.0,,2017-04-05
879,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #5960: Schůzka s Zuzana Vejvodová,1.5,,2017-04-05
943,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #1316: Konference ISSS,2.0,,2017-04-04
944,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Úkol #1316: Konference ISSS,4.5,h) účast na seminářích,2017-04-04
981,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #1316: Konference ISSS,2.0,,2017-04-03
982,zastupitelstvo hl. m. Prahy,Ondřej Profant,Školení a sebevzdělávání,Úkol #1316: Konference ISSS,5.5,h) účast na seminářích,2017-04-03
1013,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,3.25,,2017-04-02
