,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
30,zastupitelstvo hl. m. Prahy,Vít Šimral,Administrativa,Dlouhodobý úkol #9961: Stínové zástupcování,1.5,,2018-05-31
69,zastupitelstvo hl. m. Prahy,Vít Šimral,Školení a sebevzdělávání,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-05-30
139,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,2.5,,2018-05-28
208,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-25
250,zastupitelstvo hl. m. Prahy,Vít Šimral,E-mail,Dlouhodobý úkol #9961: Stínové zástupcování,1.5,,2018-05-24
299,zastupitelstvo hl. m. Prahy,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #9961: Stínové zástupcování,1.5,,2018-05-23
300,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,2.5,,2018-05-23
322,zastupitelstvo hl. m. Prahy,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #9961: Stínové zástupcování,2.5,,2018-05-22
323,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-22
394,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-21
395,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-21
415,zastupitelstvo hl. m. Prahy,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #9961: Stínové zástupcování,2.75,,2018-05-20
449,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,5.0,,2018-05-18
532,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-16
533,zastupitelstvo hl. m. Prahy,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-16
584,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.5,,2018-05-15
664,zastupitelstvo hl. m. Prahy,Vít Šimral,Administrativa,Dlouhodobý úkol #9961: Stínové zástupcování,1.5,,2018-05-14
665,zastupitelstvo hl. m. Prahy,Vít Šimral,E-mail,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-14
740,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,2.5,,2018-05-11
741,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,2.0,,2018-05-11
742,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,3.0,,2018-05-11
781,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,2.5,,2018-05-10
818,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,4.0,,2018-05-09
930,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,4.0,,2018-05-07
960,zastupitelstvo hl. m. Prahy,Vít Šimral,Studium podkladů,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-05-06
988,zastupitelstvo hl. m. Prahy,Vít Šimral,Schůzky,Dlouhodobý úkol #9961: Stínové zástupcování,6.5,,2018-05-04
1028,zastupitelstvo hl. m. Prahy,Vít Šimral,Příprava dokumentu,Dlouhodobý úkol #9961: Stínové zástupcování,2.0,,2018-05-03
1071,zastupitelstvo hl. m. Prahy,Vít Šimral,Mediální výstupy,Dlouhodobý úkol #9961: Stínové zástupcování,4.5,,2018-05-02
