,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
20,technický odbor,Ondřej Profant,Vývoj software,Úkol #3382: Webařský tým - celostátní web,1.5,,2016-09-30
21,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Úkol #4027: PragueHacks 2016,3.0,,2016-09-30
27,zastupitelstvo hl. m. Prahy,Ondřej Profant,Vývoj software,Úkol #3814: Integrace výkazu odměn do byro,2.0,,2016-09-30
28,technický odbor,Ondřej Profant,Vývoj software,Úkol #3381: Webařský tým - krajský rozcestník a weby,0.5,,2016-09-30
41,zastupitelstvo hl. m. Prahy,Ondřej Profant,Přednáška a popularizace,Úkol #4034: Převzetí ceny Otevřeno x Zavřeno 2016,3.5,,2016-09-29
56,zastupitelstvo hl. m. Prahy,Ondřej Profant,Diskuse,Úkol #3360: Service desk magistrátu Prahy,0.5,,2016-09-29
59,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Úkol #3360: Service desk magistrátu Prahy,1.6,,2016-09-29
62,technický odbor,Ondřej Profant,Diskuse,Podání #3599: nefunkčnost systemu pro webové zobrazení registru smluv,0.3,,2016-09-29
87,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,"Schůzka #900: Schůzka s L. Wagenknechtem 30. 1. 15, 27. 9. 16",0.5,,2016-09-27
88,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,"Schůzka #900: Schůzka s L. Wagenknechtem 30. 1. 15, 27. 9. 16",1.0,,2016-09-27
89,zastupitelstvo hl. m. Prahy,Ondřej Profant,Telefon,Úkol #3584: Rozvoj otevřených měst,0.75,,2016-09-27
90,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #3269: Rozvoj celopražských otevřených dat (opendat),0.5,,2016-09-27
91,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3269: Rozvoj celopražských otevřených dat (opendat),1.5,,2016-09-27
103,technický odbor,Ondřej Profant,Vývoj software,Úkol #3382: Webařský tým - celostátní web,4.0,,2016-09-26
104,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #3360: Service desk magistrátu Prahy,0.4,,2016-09-26
105,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3360: Service desk magistrátu Prahy,1.75,,2016-09-26
106,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Dlouhodobý úkol #2590: Jednání klubu 2016,1.4,,2016-09-26
132,technický odbor,Ondřej Profant,Vývoj software,Úkol #3382: Webařský tým - celostátní web,4.0,,2016-09-24
140,technický odbor,Ondřej Profant,Vývoj software,Úkol #3381: Webařský tým - krajský rozcestník a weby,3.0,,2016-09-23
159,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Úkol #3269: Rozvoj celopražských otevřených dat (opendat),3.5,,2016-09-22
160,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Úkol #3269: Rozvoj celopražských otevřených dat (opendat),6.0,,2016-09-22
